math score,reading score,writing score,gender_male,race/ethnicity_group B,race/ethnicity_group C,race/ethnicity_group D,race/ethnicity_group E,parental level of education_bachelor's degree,parental level of education_high school,parental level of education_master's degree,parental level of education_some college,parental level of education_some high school,lunch_standard,test preparation course_none
-0.8159012792955147,-0.6273976323607121,-1.0158323145640864,True,False,True,False,False,False,False,False,False,False,False,True
-0.6066014801318576,0.23568442624781533,-0.044943353112681036,False,False,True,False,False,False,False,False,False,False,True,True
-0.9554344787379528,-0.843168147012844,-0.25299098770941075,False,True,False,False,False,False,False,False,False,False,True,True
-0.5368348804106384,-0.3397036128245363,-0.1836417761771675,True,True,False,False,False,False,False,False,True,False,False,False
-1.16473427790161,-0.9870151567809319,-1.0158323145640864,False,False,False,False,True,False,False,False,False,False,False,True
-0.11823528208332405,-1.1308621665490197,-0.8077846799673566,True,True,False,False,False,False,False,False,False,False,True,True
-0.8159012792955147,-0.3397036128245363,-0.46103862230614046,False,False,False,False,False,False,False,False,False,False,True,False
-0.04846868236210499,0.09183741647972742,0.5098503391452649,False,False,True,False,False,False,True,False,False,False,True,True
-0.6763680798530766,0.3076079311318593,0.5098503391452649,False,False,False,True,False,False,False,False,False,False,False,False
1.0677969131774,1.026842979972299,0.9259456083387243,True,False,True,False,False,False,True,False,False,False,True,False
-0.9554344787379528,-1.0589386616649759,-1.4319275837575458,True,False,False,False,True,False,False,False,True,False,True,True
0.7189639145713047,-0.05200959328836049,-0.044943353112681036,True,False,False,False,True,False,False,False,False,False,False,False
-0.9554344787379528,-1.8500972153894593,-1.8480228529510052,True,False,True,False,False,False,False,False,True,False,True,True
1.4863965115047144,0.5953019506680352,0.4405011276130216,True,False,False,True,False,False,True,False,False,False,True,True
0.30036431624399035,1.026842979972299,1.2726916659999405,False,False,True,False,False,False,False,False,False,True,False,False
-2.3507664731623343,-2.065867730041591,-1.7786736414187618,False,False,True,False,False,False,True,False,False,False,False,True
1.0677969131774,1.0987664848563428,1.2033424544676972,False,False,False,False,True,False,False,False,False,False,True,False
-1.0252010784591719,-1.0589386616649759,-1.3625783722253024,True,False,False,True,False,False,False,False,False,False,True,True
-0.6066014801318576,-0.7712446421288001,-0.7384354684351134,True,False,False,True,False,False,False,False,True,False,True,False
0.8584971140137428,0.3076079311318593,0.2324534930162919,True,False,False,False,True,True,False,False,False,False,False,False
-1.9321668748350198,-2.2097147398096793,-2.402816545208951,True,False,False,False,False,False,False,False,False,True,False,True
-0.3275350812469813,-0.6273976323607121,-0.9464831030318431,True,False,False,False,False,False,False,False,False,False,False,True
0.1608311168015522,0.739148960436123,0.16310428148404868,False,False,True,False,False,False,False,False,False,False,True,True
-0.5368348804106384,-0.843168147012844,-0.6690862569028702,False,False,False,True,False,False,False,False,False,True,True,True
0.02129791735911408,-0.41162711770858024,-0.5303878338383837,True,True,False,False,False,False,False,False,False,True,True,True
-1.5135672765077055,-2.353561749577767,-2.1947689106122215,True,False,False,True,False,False,False,False,False,True,False,True
-0.4670682806894194,0.16376092136377138,0.37115191608077835,False,False,True,False,False,False,False,False,True,False,True,True
-0.39730168096820034,-0.843168147012844,-0.8771338914995999,True,True,False,False,False,False,False,False,False,False,False,True
-1.9321668748350198,-0.41162711770858024,-0.8077846799673566,False,False,True,False,False,False,False,False,False,False,True,True
-0.6066014801318576,-0.4835506225926242,0.30180270454853514,False,False,False,True,False,False,False,False,True,False,False,False
-0.2577684815257622,-1.0589386616649759,-0.39168941077389724,True,False,False,True,False,False,False,False,True,False,True,False
-1.7926336753925818,-1.3466326812011518,-1.4319275837575458,False,False,False,False,False,False,False,False,False,False,False,True
-0.39730168096820034,-0.9150916518968879,-0.8771338914995999,True,False,True,False,False,False,False,False,False,True,False,True
-1.2345008776228292,-1.4904796909692395,-1.9173720644832484,True,False,True,False,False,False,False,False,False,True,True,True
-1.5833338762289244,-2.065867730041591,-2.1254196990799783,True,True,False,False,False,False,False,False,False,False,False,True
0.928263713734962,0.5953019506680352,0.856596396806481,True,False,False,False,False,True,False,False,False,False,True,False
-0.39730168096820034,0.3076079311318593,0.2324534930162919,False,False,False,True,False,False,False,False,False,True,True,False
-0.3275350812469813,-0.12393309817240444,-0.044943353112681036,False,False,False,False,True,False,False,True,False,False,True,True
-1.3740340770652673,-1.4904796909692395,-1.2932291606930593,False,True,False,False,False,False,False,False,False,False,True,True
-1.2345008776228292,-1.7781737105054154,-1.6399752183542755,True,True,False,False,False,False,True,False,False,False,False,True
-1.16473427790161,-1.6343267007373274,-1.0158323145640864,True,False,False,False,False,False,False,False,True,False,False,False
0.3701309159652094,-0.41162711770858024,-0.39168941077389724,True,False,False,False,True,False,False,False,False,False,True,True
-1.7228670756713627,-2.2097147398096793,-2.402816545208951,True,False,False,True,False,False,True,False,False,False,False,True
0.4398975156864285,0.739148960436123,0.9259456083387243,False,False,True,False,False,False,False,False,True,False,True,True
0.6491973148500857,0.9549194750882549,1.3420408775321837,False,False,True,False,False,False,False,False,True,False,False,True
0.30036431624399035,0.09183741647972742,0.37115191608077835,False,False,False,True,False,False,False,False,False,False,True,True
-0.6066014801318576,0.019913911595683467,-0.11429256464492427,False,False,False,False,False,False,False,False,True,False,True,True
0.4398975156864285,1.1706899897403868,0.9259456083387243,False,False,False,True,False,False,False,False,False,True,True,True
-0.11823528208332405,0.16376092136377138,0.37115191608077835,False,False,True,False,False,True,False,False,False,False,True,True
-2.7693660714896486,-2.569332264229899,-2.2641181221444646,True,False,True,False,False,False,True,False,False,False,False,True
0.30036431624399035,0.667225455552079,0.16310428148404868,True,False,True,False,False,False,True,False,False,False,True,True
-1.6531004759501435,-1.7781737105054154,-1.2932291606930593,True,False,True,False,False,False,False,False,False,False,False,False
0.8584971140137428,1.1706899897403868,1.6194377236611566,False,True,False,False,False,False,False,False,True,False,True,True
0.7887305142925238,0.811072465320167,0.9259456083387243,True,False,True,False,False,False,False,False,False,False,False,False
-0.11823528208332405,-0.26778010794049234,-0.46103862230614046,True,True,False,False,False,False,False,False,False,True,True,False
-0.2577684815257622,0.16376092136377138,0.09375506995180544,False,False,False,False,True,False,False,False,True,False,True,False
-0.6066014801318576,-0.1958566030564484,-0.46103862230614046,False,False,False,True,False,False,False,False,True,False,False,True
-0.11823528208332405,-0.1958566030564484,-0.46103862230614046,False,False,False,True,False,True,False,False,False,False,True,True
0.8584971140137428,-0.1958566030564484,-0.11429256464492427,True,True,False,False,False,False,False,False,True,False,True,True
0.09106451708033314,0.3076079311318593,0.37115191608077835,True,False,False,True,False,True,False,False,False,False,True,False
1.2770967123410573,1.5303075141606066,1.4113900890644269,False,False,False,True,False,False,False,False,False,False,True,True
-0.4670682806894194,-1.8500972153894593,-1.501276795289789,True,True,False,False,False,False,True,False,False,False,True,False
2.184062508716905,1.1706899897403868,1.4807393005966702,True,False,True,False,False,False,False,False,True,False,True,False
-0.6066014801318576,-0.1958566030564484,0.2324534930162919,False,False,True,False,False,False,False,False,True,False,True,True
1.4166299117834955,2.1776190581170023,2.1742314159191025,False,False,False,True,False,False,False,True,False,False,True,True
-0.04846868236210499,-0.4835506225926242,-0.32234019924165397,True,False,False,False,True,False,False,False,False,False,True,False
-1.0252010784591719,0.4514549408999472,0.09375506995180544,False,True,False,False,False,False,False,False,False,False,False,True
0.23059771652277128,-0.41162711770858024,0.2324534930162919,False,True,False,False,False,False,False,False,False,True,True,True
0.7189639145713047,1.3864605043925187,2.035532992854616,False,False,False,True,False,False,False,False,False,False,False,False
-0.3275350812469813,-1.0589386616649759,-1.3625783722253024,True,False,True,False,False,False,True,False,False,False,True,True
-0.8856678790167338,-1.2027856714330638,-1.501276795289789,True,False,False,False,False,False,False,False,False,False,True,True
-1.094967678180391,-0.843168147012844,-1.0158323145640864,False,False,False,True,False,False,False,False,True,False,True,True
2.2538291084381243,2.1776190581170023,2.1742314159191025,False,False,False,False,True,True,False,False,False,False,True,False
1.2073301126198381,0.5233784457839912,0.37115191608077835,True,False,True,False,False,False,True,False,False,False,True,True
0.5794307151288666,1.0987664848563428,0.9259456083387243,False,True,False,False,False,True,False,False,False,False,False,True
0.7887305142925238,0.882995970204211,0.7178979737419946,False,False,False,True,False,True,False,False,False,False,True,True
-1.094967678180391,-0.4835506225926242,-0.5303878338383837,False,False,False,True,False,False,False,False,False,True,True,True
-0.8159012792955147,-0.05200959328836049,-0.25299098770941075,False,False,True,False,False,False,False,False,True,False,True,True
0.8584971140137428,1.6022310190446505,1.4113900890644269,False,False,True,False,False,True,False,False,False,False,True,False
1.6956963106683718,1.3864605043925187,1.6194377236611566,True,True,False,False,False,False,False,False,False,False,True,False
1.4863965115047144,1.6741545239286943,1.6887869351934,False,False,True,False,False,False,False,False,True,False,True,False
-0.2577684815257622,-0.9150916518968879,-0.8771338914995999,True,False,False,True,False,False,True,False,False,False,False,True
1.1375635128986192,0.739148960436123,0.30180270454853514,True,False,False,False,True,False,False,False,True,False,True,True
1.4166299117834955,1.8180015336967823,1.2033424544676972,False,True,False,False,False,False,True,False,False,False,True,True
0.3701309159652094,-0.12393309817240444,-0.11429256464492427,True,True,False,False,False,False,False,False,False,True,True,True
-0.11823528208332405,0.5233784457839912,0.37115191608077835,True,False,False,True,False,False,False,False,True,False,True,False
1.0677969131774,0.882995970204211,0.37115191608077835,True,False,False,True,False,False,False,True,False,False,True,True
-1.094967678180391,-1.4904796909692395,-1.223879949160816,False,False,False,False,False,True,False,False,False,False,True,True
1.5561631112259335,1.026842979972299,0.9259456083387243,True,False,False,True,False,False,False,True,False,False,True,True
-0.9554344787379528,-2.353561749577767,-1.9867212760154915,True,False,True,False,False,False,False,False,False,True,False,False
1.4166299117834955,0.3076079311318593,0.09375506995180544,True,False,False,False,True,False,False,False,True,False,False,False
0.5794307151288666,0.811072465320167,1.0646440314032108,False,False,True,False,False,False,False,False,True,False,True,False
0.5096641154076476,0.667225455552079,0.4405011276130216,True,False,False,True,False,True,False,False,False,False,False,False
-0.6066014801318576,-1.0589386616649759,-1.4319275837575458,True,False,True,False,False,True,False,False,False,False,True,True
-1.094967678180391,-1.1308621665490197,-1.9173720644832484,True,True,False,False,False,False,False,False,False,True,True,False
0.23059771652277128,-1.0589386616649759,-0.8771338914995999,True,False,False,False,True,False,True,False,False,False,True,True
-0.5368348804106384,-0.26778010794049234,-0.11429256464492427,False,False,True,False,False,False,False,False,False,False,True,True
0.30036431624399035,-0.6273976323607121,0.0244058584195622,True,False,False,True,False,False,False,False,True,False,True,False
0.6491973148500857,0.16376092136377138,0.16310428148404868,False,False,False,True,False,False,False,False,False,True,True,True
-0.5368348804106384,-0.5554741274766681,-0.32234019924165397,False,False,True,False,False,False,False,False,True,False,False,True
-1.7228670756713627,-1.0589386616649759,-1.0158323145640864,False,False,False,False,True,False,False,False,True,False,False,False
-0.6763680798530766,-1.9220207202735033,-1.501276795289789,True,False,False,False,False,False,True,False,False,False,True,True
1.4863965115047144,0.23568442624781533,0.6485487622097513,True,False,False,True,False,False,False,False,True,False,True,True
1.4863965115047144,1.026842979972299,0.4405011276130216,True,True,False,False,False,False,False,False,False,True,True,True
0.4398975156864285,-0.12393309817240444,-0.1836417761771675,True,False,True,False,False,False,False,False,False,False,False,True
0.09106451708033314,0.3795314360159032,0.856596396806481,False,False,False,True,False,True,False,False,False,False,True,False
2.3235957081593432,2.1776190581170023,1.6887869351934,True,False,False,False,True,False,False,False,False,False,False,False
-0.3275350812469813,-0.1958566030564484,0.0244058584195622,True,False,False,False,False,False,False,False,False,True,True,False
0.7189639145713047,-0.1958566030564484,-0.044943353112681036,True,False,False,False,False,True,False,False,False,False,True,True
-0.5368348804106384,0.019913911595683467,-0.1836417761771675,False,True,False,False,False,False,False,False,False,False,True,False
-0.8856678790167338,-1.4904796909692395,-1.501276795289789,True,False,False,True,False,True,False,False,False,False,True,True
-0.3275350812469813,-0.1958566030564484,-0.5303878338383837,True,False,False,True,False,False,False,False,False,True,True,True
0.23059771652277128,1.3864605043925187,1.3420408775321837,False,False,True,False,False,False,False,False,True,False,True,False
-0.04846868236210499,0.3076079311318593,0.6485487622097513,False,False,False,False,True,False,True,False,False,False,False,False
-0.4670682806894194,-0.6993211372447561,-0.5997370453706269,True,True,False,False,False,False,False,False,True,False,False,True
-0.39730168096820034,1.1706899897403868,1.2726916659999405,False,True,False,False,False,False,False,False,False,False,True,False
-0.04846868236210499,-0.5554741274766681,-0.32234019924165397,True,False,False,True,False,False,False,False,False,False,False,True
1.0677969131774,0.5953019506680352,0.37115191608077835,True,True,False,False,False,False,False,False,False,False,False,False
0.5794307151288666,1.3145369995084746,1.133993242935454,False,False,False,False,True,False,False,False,True,False,False,False
-1.2345008776228292,-1.2027856714330638,-1.1545307376285727,True,True,False,False,False,False,False,True,False,False,False,True
-1.0252010784591719,-1.2027856714330638,-1.3625783722253024,True,False,True,False,False,False,True,False,False,False,True,True
0.998030313456181,1.6022310190446505,1.5500885121289134,False,False,False,False,True,False,False,True,False,False,True,True
2.044529309274467,2.1776190581170023,2.1742314159191025,False,False,True,False,False,True,False,False,False,False,True,False
-0.9554344787379528,-1.3466326812011518,-1.223879949160816,True,False,True,False,False,False,True,False,False,False,False,False
-0.6066014801318576,0.4514549408999472,0.6485487622097513,False,True,False,False,False,False,False,True,False,False,False,False
0.09106451708033314,0.9549194750882549,0.6485487622097513,False,True,False,False,False,False,True,False,False,False,True,False
0.02129791735911408,0.3795314360159032,0.09375506995180544,False,False,True,False,False,False,False,False,True,False,False,False
0.3701309159652094,0.23568442624781533,0.37115191608077835,True,False,False,False,False,False,True,False,False,False,True,False
1.904996109832029,1.3145369995084746,0.6485487622097513,True,False,False,False,True,False,False,False,False,True,True,True
0.8584971140137428,1.1706899897403868,0.856596396806481,False,False,False,True,False,False,False,False,True,False,True,True
-0.2577684815257622,-0.1958566030564484,0.09375506995180544,False,False,True,False,False,False,False,False,False,False,True,True
-1.6531004759501435,-1.3466326812011518,-1.0158323145640864,False,False,True,False,False,True,False,False,False,False,False,False
0.998030313456181,1.5303075141606066,1.2726916659999405,False,False,True,False,False,False,False,True,False,False,True,False
-1.4438006767864864,-1.1308621665490197,-0.7384354684351134,False,True,False,False,False,False,True,False,False,False,False,False
0.30036431624399035,0.5233784457839912,0.5791995506775081,False,False,True,False,False,False,False,False,False,False,True,False
-1.0252010784591719,0.019913911595683467,-0.46103862230614046,False,True,False,False,False,False,False,True,False,False,False,False
2.114295908995686,2.1776190581170023,2.1742314159191025,False,False,False,True,False,False,False,False,False,True,True,False
-0.3275350812469813,-0.12393309817240444,0.4405011276130216,True,False,True,False,False,False,False,True,False,False,False,False
-1.4438006767864864,-0.41162711770858024,-0.1836417761771675,False,False,True,False,False,False,False,False,True,False,False,True
-1.16473427790161,-1.4185561860851956,-1.501276795289789,False,False,False,False,True,False,True,False,False,False,True,True
-0.11823528208332405,-0.05200959328836049,0.09375506995180544,False,False,False,True,False,False,False,False,False,False,True,True
-1.5135672765077055,-1.2747091763171077,-1.3625783722253024,True,False,True,False,False,False,False,False,False,True,False,False
-0.11823528208332405,-0.1958566030564484,-0.25299098770941075,True,False,True,False,False,False,False,False,False,False,False,False
0.928263713734962,0.4514549408999472,-0.25299098770941075,True,False,False,False,True,False,True,False,False,False,True,True
-0.3275350812469813,-0.26778010794049234,-0.044943353112681036,True,False,False,True,False,False,False,False,False,True,True,False
-1.3042674773440481,-1.2747091763171077,-1.6399752183542755,True,True,False,False,False,False,False,False,False,True,False,True
0.7189639145713047,1.3145369995084746,1.2726916659999405,False,False,True,False,False,True,False,False,False,False,True,True
-0.04846868236210499,-0.3397036128245363,0.0244058584195622,False,False,False,False,True,False,False,False,False,False,True,True
0.6491973148500857,0.9549194750882549,0.7178979737419946,True,False,False,True,False,False,False,False,True,False,True,False
-0.3275350812469813,-0.41162711770858024,-0.1836417761771675,False,True,False,False,False,False,False,False,False,True,True,True
0.7189639145713047,-0.5554741274766681,-0.46103862230614046,True,False,False,True,False,False,False,False,True,False,True,False
0.1608311168015522,1.026842979972299,1.133993242935454,False,False,True,False,False,False,False,True,False,False,True,False
-0.39730168096820034,-1.0589386616649759,-1.1545307376285727,True,False,False,True,False,False,False,False,False,False,True,True
-0.5368348804106384,-0.05200959328836049,-0.25299098770941075,True,False,True,False,False,False,False,False,False,True,False,False
-0.8159012792955147,-0.9870151567809319,-1.223879949160816,True,False,False,False,True,False,True,False,False,False,False,True
-1.5135672765077055,-1.2027856714330638,-0.9464831030318431,False,True,False,False,False,False,False,False,True,False,False,True
0.7887305142925238,0.667225455552079,0.5098503391452649,False,True,False,False,False,True,False,False,False,False,False,True
0.02129791735911408,1.026842979972299,1.2033424544676972,False,False,True,False,False,False,False,False,False,False,True,False
-0.11823528208332405,0.811072465320167,0.5791995506775081,False,False,False,True,False,False,False,False,True,False,False,True
0.1608311168015522,0.5233784457839912,0.0244058584195622,True,False,True,False,False,False,False,False,False,False,True,True
-0.6763680798530766,-0.05200959328836049,-0.044943353112681036,False,True,False,False,False,False,False,False,False,False,True,True
-0.5368348804106384,-2.065867730041591,-1.8480228529510052,True,False,True,False,False,False,False,False,True,False,True,True
0.5096641154076476,0.09183741647972742,0.6485487622097513,True,False,False,True,False,False,False,False,False,True,True,False
1.0677969131774,-0.5554741274766681,-0.46103862230614046,True,False,False,False,True,True,False,False,False,False,True,True
0.998030313456181,0.739148960436123,0.5098503391452649,True,False,False,False,True,False,True,False,False,False,True,False
0.5096641154076476,0.811072465320167,0.5098503391452649,False,True,False,False,False,False,False,False,True,False,False,True
-0.6066014801318576,-0.6273976323607121,-0.1836417761771675,False,True,False,False,False,False,False,False,True,False,False,True
0.928263713734962,0.667225455552079,0.7178979737419946,True,False,False,True,False,False,False,False,False,True,False,False
-1.7228670756713627,-0.5554741274766681,-0.5997370453706269,False,False,True,False,False,False,True,False,False,False,False,True
-0.4670682806894194,-1.3466326812011518,-0.8771338914995999,True,False,True,False,False,False,False,False,False,False,False,False
1.4166299117834955,1.5303075141606066,0.856596396806481,True,False,False,False,True,False,True,False,False,False,True,False
1.2073301126198381,0.9549194750882549,0.4405011276130216,True,True,False,False,False,False,False,False,False,True,True,False
1.1375635128986192,1.1706899897403868,1.3420408775321837,False,False,False,False,True,False,False,False,False,False,False,False
-2.280999873441115,-1.9939442251575472,-2.0560704875477347,False,False,True,False,False,False,True,False,False,False,False,True
-0.04846868236210499,0.5233784457839912,0.09375506995180544,True,True,False,False,False,False,True,False,False,False,False,True
-0.39730168096820034,-0.9870151567809319,-0.8771338914995999,True,True,False,False,False,False,False,False,False,True,True,False
-0.7461346795742957,-0.12393309817240444,0.37115191608077835,False,False,False,True,False,False,True,False,False,False,True,False
1.4166299117834955,1.0987664848563428,0.30180270454853514,True,True,False,False,False,False,False,False,False,False,True,True
-0.8159012792955147,-0.3397036128245363,-0.46103862230614046,False,False,True,False,False,False,False,False,False,True,False,True
1.3468633120622764,0.739148960436123,0.4405011276130216,True,False,False,True,False,False,False,False,False,True,True,True
-1.0252010784591719,-0.26778010794049234,0.30180270454853514,False,True,False,False,False,False,False,False,False,False,True,False
-1.5135672765077055,-0.9870151567809319,-1.0158323145640864,False,False,False,False,True,False,False,True,False,False,False,True
0.3701309159652094,0.16376092136377138,0.16310428148404868,False,False,True,False,False,False,False,False,True,False,True,True
-0.6763680798530766,-1.4185561860851956,-1.0158323145640864,True,False,False,True,False,False,True,False,False,False,True,True
0.09106451708033314,0.16376092136377138,-0.32234019924165397,True,False,False,False,False,False,False,False,False,True,False,True
1.4863965115047144,1.8180015336967823,1.7581361467256431,False,False,True,False,False,False,False,False,True,False,True,False
0.6491973148500857,-0.41162711770858024,-0.1836417761771675,True,False,False,True,False,False,False,False,True,False,True,True
-1.4438006767864864,-1.9220207202735033,-1.8480228529510052,True,False,True,False,False,False,False,False,False,False,True,True
0.02129791735911408,1.1706899897403868,0.9952948198709675,False,True,False,False,False,True,False,False,False,False,True,True
1.7654629103895907,1.2426134946244307,0.6485487622097513,True,False,False,False,True,False,False,False,False,True,True,True
1.1375635128986192,0.882995970204211,1.0646440314032108,True,False,True,False,False,True,False,False,False,False,True,False
0.928263713734962,0.3795314360159032,0.5791995506775081,True,False,False,True,False,False,False,False,False,False,True,True
-0.2577684815257622,-0.26778010794049234,-0.11429256464492427,True,False,False,True,False,True,False,False,False,False,False,True
-0.18800188180454314,-0.6993211372447561,0.37115191608077835,False,False,False,True,False,False,False,False,False,True,True,False
-0.8856678790167338,-1.2747091763171077,-1.223879949160816,True,True,False,False,False,False,False,False,True,False,True,True
1.2073301126198381,0.739148960436123,0.7872471852742378,True,False,True,False,False,False,False,False,False,False,True,True
0.4398975156864285,-0.12393309817240444,-0.1836417761771675,True,False,False,True,False,False,True,False,False,False,False,False
0.928263713734962,0.9549194750882549,0.9952948198709675,False,False,False,False,True,True,False,False,False,False,True,True
-0.7461346795742957,-1.2747091763171077,-0.9464831030318431,False,False,False,True,False,False,True,False,False,False,True,True
-0.5368348804106384,-1.3466326812011518,-1.7786736414187618,True,False,False,False,True,False,False,False,True,False,True,True
0.5794307151288666,0.3076079311318593,0.0244058584195622,True,False,False,True,False,False,False,False,False,True,True,True
1.2770967123410573,0.4514549408999472,0.16310428148404868,True,False,True,False,False,False,False,False,False,False,True,True
1.5561631112259335,0.4514549408999472,0.37115191608077835,True,False,False,False,True,False,False,False,False,False,True,True
-0.6066014801318576,0.019913911595683467,-0.044943353112681036,False,True,False,False,False,False,True,False,False,False,True,False
-0.11823528208332405,-0.41162711770858024,-0.46103862230614046,False,True,False,False,False,False,True,False,False,False,True,True
0.09106451708033314,-0.6993211372447561,-1.0851815260963296,True,False,True,False,False,False,True,False,False,False,True,True
-1.3740340770652673,-1.4904796909692395,-1.3625783722253024,True,False,False,False,False,False,False,False,False,True,True,False
0.30036431624399035,0.9549194750882549,0.9952948198709675,False,False,False,True,False,False,False,False,True,False,False,True
-0.4670682806894194,0.019913911595683467,0.09375506995180544,False,True,False,False,False,False,False,False,False,True,True,False
0.928263713734962,0.739148960436123,0.2324534930162919,True,False,False,True,False,False,False,True,False,False,True,True
-0.8856678790167338,-1.2747091763171077,-1.1545307376285727,True,False,False,True,False,False,True,False,False,False,True,True
-0.3275350812469813,0.23568442624781533,0.09375506995180544,False,False,False,False,True,False,False,False,True,False,True,True
-0.18800188180454314,0.23568442624781533,-0.044943353112681036,False,False,True,False,False,False,False,False,False,False,False,True
0.7887305142925238,0.5233784457839912,0.5791995506775081,True,False,True,False,False,False,False,False,False,False,True,False
0.23059771652277128,0.3795314360159032,0.6485487622097513,False,True,False,False,False,False,False,False,True,False,True,True
-0.11823528208332405,0.811072465320167,0.856596396806481,False,False,True,False,False,False,False,True,False,False,False,False
-0.18800188180454314,0.667225455552079,0.5791995506775081,False,False,True,False,False,False,False,False,False,True,False,False
0.8584971140137428,0.667225455552079,0.6485487622097513,True,False,True,False,False,False,False,False,True,False,True,False
-1.5833338762289244,-1.4185561860851956,-1.223879949160816,False,False,True,False,False,False,False,False,False,True,False,True
2.2538291084381243,1.6741545239286943,1.4807393005966702,False,False,False,False,True,False,True,False,False,False,True,True
0.6491973148500857,0.23568442624781533,-0.044943353112681036,True,False,False,True,False,False,True,False,False,False,True,True
-0.5368348804106384,-1.9939442251575472,-1.9173720644832484,True,False,False,True,False,False,False,False,False,True,False,True
-0.2577684815257622,0.3795314360159032,0.856596396806481,False,False,True,False,False,True,False,False,False,False,True,True
0.1608311168015522,0.16376092136377138,0.5791995506775081,False,False,False,True,False,False,True,False,False,False,True,True
